sku,name,category,price,inStock,discountPct
SKU-01471,Rustic Kettle,Kitchen,116.45,false,
SKU-01472,Ultra Speaker,Toys,66.58,true,
SKU-01473,Ultra Speaker,Kitchen,152.05,true,
SKU-01474,Portable Tent,Stationery,151.08,true,15
SKU-01475,Classic Tent,Electronics,42.44,true,
SKU-01476,Everyday Notebook,Kitchen,125.28,false,8
SKU-01477,Rapid Tent,Outdoors,186.66,true,26
SKU-01478,Classic Desk Lamp,Fitness,86.96,true,
SKU-01479,Portable Yoga Mat,Fitness,232.61,true,
SKU-01480,Portable Backpack,Stationery,37.11,true,
SKU-01481,Ultra Yoga Mat,Garden,83.6,true,
SKU-01482,Ultra Tent,Stationery,69.27,true,
SKU-01483,Everyday Trowel,Stationery,103.09,false,
SKU-01484,Modular Speaker,Toys,231.49,true,27
SKU-01485,Deluxe Grinder,Kitchen,18.41,true,38
SKU-01486,Portable Kettle,Stationery,193.83,true,12
SKU-01487,Compact Kettle,Outdoors,203.46,false,45
SKU-01488,Portable Kettle,Kitchen,101.8,true,42
SKU-01489,Ergonomic Desk Lamp,Office,12.13,true,
SKU-01490,Rapid Grinder,Electronics,168.82,true,
SKU-01491,Classic Yoga Mat,Toys,34.33,false,13
SKU-01492,Rapid Notebook,Stationery,74.39,true,11
SKU-01493,Everyday Kettle,Outdoors,33.79,true,
SKU-01494,Everyday Grinder,Office,61.25,true,
SKU-01495,Deluxe Yoga Mat,Stationery,80.08,true,
SKU-01496,Portable Trowel,Outdoors,7.77,true,
SKU-01497,Portable Kettle,Electronics,84.46,true,
SKU-01498,Ergonomic Puzzle,Outdoors,77.06,true,
SKU-01499,Portable Grinder,Office,49.34,true,
SKU-01500,Portable Kettle,Toys,183.46,true,35
SKU-01501,Rapid Notebook,Office,129.55,false,22
SKU-01502,Portable Kettle,Toys,17.7,true,17
SKU-01503,Rustic Trowel,Toys,16.14,true,34
SKU-01504,Ultra Kettle,Toys,69.84,true,45
SKU-01505,Portable Grinder,Outdoors,129.01,false,
SKU-01506,Classic Desk Lamp,Electronics,212.45,true,
SKU-01507,Compact Backpack,Electronics,220.38,true,
SKU-01508,Compact Backpack,Outdoors,166.65,true,
SKU-01509,Rapid Speaker,Stationery,130.44,true,
SKU-01510,Ergonomic Yoga Mat,Toys,119.63,true,
SKU-01511,Classic Speaker,Office,124.98,true,24
SKU-01512,Ergonomic Speaker,Office,67.19,true,
SKU-01513,Everyday Backpack,Kitchen,55.26,false,
SKU-01514,Portable Trowel,Garden,219.05,true,
SKU-01515,Classic Speaker,Toys,144.25,true,18
SKU-01516,Ultra Tent,Office,166.39,true,
SKU-01517,Classic Puzzle,Office,126.19,true,37
SKU-01518,Compact Trowel,Kitchen,180.23,true,
SKU-01519,Deluxe Speaker,Office,33.9,true,
SKU-01520,Deluxe Yoga Mat,Office,142.69,false,
SKU-01521,Portable Speaker,Garden,211.14,true,
SKU-01522,Modular Puzzle,Office,244.9,false,
SKU-01523,Portable Puzzle,Toys,132.49,false,33
SKU-01524,Deluxe Yoga Mat,Fitness,25.14,true,27
SKU-01525,Classic Grinder,Toys,207.73,true,
SKU-01526,Portable Notebook,Fitness,111.53,false,
SKU-01527,Deluxe Desk Lamp,Toys,224.62,true,22
SKU-01528,Ergonomic Notebook,Outdoors,50.94,true,
SKU-01529,Rapid Tent,Kitchen,10.21,false,
SKU-01530,Classic Grinder,Kitchen,34.26,true,49
SKU-01531,Compact Desk Lamp,Garden,38.59,true,
SKU-01532,Modular Speaker,Toys,245.94,true,
SKU-01533,Rustic Desk Lamp,Kitchen,159.78,true,
SKU-01534,Rapid Notebook,Garden,16.12,true,
SKU-01535,Deluxe Trowel,Garden,91.83,true,
SKU-01536,Ergonomic Desk Lamp,Stationery,187.93,true,42
SKU-01537,Compact Speaker,Kitchen,13.91,true,
SKU-01538,Rustic Tent,Toys,198.09,true,
SKU-01539,Portable Yoga Mat,Electronics,103.37,true,
SKU-01540,Classic Yoga Mat,Stationery,53.87,true,17
SKU-01541,Classic Backpack,Toys,167.31,false,
SKU-01542,Modular Backpack,Toys,230.9,true,
SKU-01543,Portable Tent,Fitness,158.84,true,7
SKU-01544,Modular Grinder,Stationery,133.34,false,
SKU-01545,Ergonomic Speaker,Electronics,108.38,true,
SKU-01546,Rustic Backpack,Electronics,123.31,true,
SKU-01547,Ultra Yoga Mat,Kitchen,156.21,true,
SKU-01548,Rapid Desk Lamp,Toys,189.07,true,
SKU-01549,Ultra Puzzle,Garden,183.95,true,44
SKU-01550,Classic Kettle,Outdoors,139.6,true,
SKU-01551,Rustic Trowel,Fitness,59.6,true,
SKU-01552,Modular Puzzle,Outdoors,109.45,true,
SKU-01553,Ultra Grinder,Toys,14.26,true,
SKU-01554,Rapid Backpack,Outdoors,229.45,true,45
SKU-01555,Everyday Tent,Stationery,90.44,true,
SKU-01556,Modular Puzzle,Outdoors,221.16,true,14
SKU-01557,Ergonomic Tent,Stationery,214.3,true,
SKU-01558,Portable Puzzle,Toys,233.36,true,
SKU-01559,Modular Backpack,Office,73.97,false,8
SKU-01560,Modular Desk Lamp,Office,151.27,true,
SKU-01561,Classic Yoga Mat,Outdoors,12.66,true,
SKU-01562,Ultra Tent,Office,34.33,true,
SKU-01563,Deluxe Yoga Mat,Fitness,178.89,false,
SKU-01564,Modular Speaker,Garden,158.11,true,
SKU-01565,Deluxe Kettle,Garden,218.43,true,11
SKU-01566,Compact Trowel,Electronics,20.59,true,19
SKU-01567,Portable Speaker,Fitness,55.61,false,
SKU-01568,Rapid Grinder,Outdoors,94.26,true,12
SKU-01569,Classic Puzzle,Garden,107.23,false,9
SKU-01570,Everyday Tent,Stationery,214.29,false,42
SKU-01571,Ultra Tent,Garden,70.8,true,43
SKU-01572,Compact Yoga Mat,Stationery,138.19,true,
SKU-01573,Compact Backpack,Kitchen,96.72,true,35
SKU-01574,Everyday Puzzle,Kitchen,237.13,true,11
SKU-01575,Modular Desk Lamp,Outdoors,37.87,false,
SKU-01576,Rustic Grinder,Outdoors,100.88,false,47
SKU-01577,Portable Notebook,Electronics,159.07,true,
SKU-01578,Modular Grinder,Kitchen,81.31,true,
SKU-01579,Modular Desk Lamp,Toys,59,true,
SKU-01580,Ergonomic Yoga Mat,Electronics,158.82,true,
SKU-01581,Deluxe Yoga Mat,Electronics,243.21,true,
SKU-01582,Compact Desk Lamp,Outdoors,84.48,false,24
SKU-01583,Compact Grinder,Office,7.26,true,38
SKU-01584,Modular Desk Lamp,Electronics,181.27,true,
SKU-01585,Compact Yoga Mat,Office,81.1,true,17
SKU-01586,Ultra Speaker,Kitchen,173.4,true,
SKU-01587,Portable Yoga Mat,Outdoors,97.06,true,
SKU-01588,Deluxe Speaker,Outdoors,160.61,true,
SKU-01589,Everyday Tent,Toys,228.76,true,
SKU-01590,Classic Puzzle,Kitchen,201.56,true,
SKU-01591,Ultra Notebook,Fitness,45.24,true,29
SKU-01592,Ergonomic Tent,Outdoors,121.34,false,
SKU-01593,Ultra Desk Lamp,Garden,235.97,true,9
SKU-01594,Classic Grinder,Kitchen,16.75,true,
SKU-01595,Portable Tent,Electronics,84.04,false,
SKU-01596,Ergonomic Backpack,Stationery,36.38,true,
SKU-01597,Ultra Notebook,Garden,124.97,true,9
SKU-01598,Rapid Backpack,Garden,243.43,true,17
SKU-01599,Ergonomic Kettle,Kitchen,98.07,true,
SKU-01600,Rapid Grinder,Outdoors,99.46,true,21
SKU-01601,Ultra Yoga Mat,Toys,81.96,true,50
SKU-01602,Ergonomic Desk Lamp,Fitness,128.69,true,27
SKU-01603,Ergonomic Puzzle,Outdoors,184.5,true,
SKU-01604,Rustic Tent,Kitchen,184.45,true,23
SKU-01605,Ultra Notebook,Fitness,72.56,true,12
SKU-01606,Deluxe Kettle,Fitness,240.98,true,18
SKU-01607,Everyday Tent,Kitchen,75.46,true,
SKU-01608,Ergonomic Speaker,Fitness,170.95,true,
SKU-01609,Classic Backpack,Fitness,183.35,true,28
SKU-01610,Portable Backpack,Outdoors,19.48,true,
SKU-01611,Rapid Notebook,Outdoors,18.95,true,17
SKU-01612,Rapid Puzzle,Office,201.8,true,20
SKU-01613,Ergonomic Tent,Kitchen,23.55,true,
SKU-01614,Ultra Yoga Mat,Fitness,54.88,true,11
SKU-01615,Ergonomic Backpack,Kitchen,20.19,true,38
SKU-01616,Ultra Yoga Mat,Toys,103.47,true,
SKU-01617,Everyday Notebook,Outdoors,229.93,true,
SKU-01618,Portable Kettle,Toys,12.05,true,
SKU-01619,Portable Puzzle,Electronics,32.83,true,
SKU-01620,Rapid Kettle,Office,165.28,true,19
SKU-01621,Deluxe Notebook,Fitness,95.69,true,
SKU-01622,Rapid Notebook,Outdoors,21.46,false,
SKU-01623,Portable Tent,Electronics,146.58,true,25
SKU-01624,Ultra Puzzle,Stationery,183.34,true,
SKU-01625,Ergonomic Yoga Mat,Outdoors,11.39,true,
SKU-01626,Classic Trowel,Electronics,41.76,true,43
SKU-01627,Deluxe Backpack,Fitness,86.2,true,47
SKU-01628,Ultra Notebook,Fitness,119.22,true,
SKU-01629,Compact Tent,Kitchen,142.08,true,
SKU-01630,Portable Kettle,Garden,243.55,true,
SKU-01631,Portable Yoga Mat,Kitchen,246.02,true,48
SKU-01632,Modular Yoga Mat,Electronics,202.86,true,43
SKU-01633,Deluxe Trowel,Toys,49.87,true,
SKU-01634,Modular Kettle,Electronics,146.79,true,
SKU-01635,Compact Grinder,Electronics,89.12,true,
SKU-01636,Rustic Desk Lamp,Kitchen,59.68,false,
SKU-01637,Modular Grinder,Fitness,225.85,false,19
SKU-01638,Portable Tent,Stationery,14.88,true,
SKU-01639,Ergonomic Speaker,Stationery,159.68,false,31
SKU-01640,Rustic Tent,Kitchen,200.22,true,
SKU-01641,Portable Notebook,Electronics,249.72,false,
SKU-01642,Portable Trowel,Stationery,173.28,true,
SKU-01643,Ultra Yoga Mat,Stationery,195.47,true,
SKU-01644,Ergonomic Tent,Fitness,237.14,true,
SKU-01645,Classic Backpack,Electronics,53.08,true,18
SKU-01646,Deluxe Tent,Toys,113.86,true,
SKU-01647,Everyday Backpack,Garden,131.4,true,35
SKU-01648,Deluxe Yoga Mat,Garden,134.86,true,
SKU-01649,Classic Tent,Electronics,168.18,true,
SKU-01650,Modular Notebook,Kitchen,39.5,true,
SKU-01651,Compact Kettle,Toys,199.01,true,
SKU-01652,Everyday Kettle,Electronics,230.89,true,32
SKU-01653,Portable Notebook,Kitchen,237.45,true,41
SKU-01654,Modular Desk Lamp,Garden,184.4,true,8
SKU-01655,Deluxe Tent,Office,139.76,true,
SKU-01656,Ergonomic Grinder,Garden,7.64,true,
SKU-01657,Rapid Notebook,Toys,151.13,true,8
SKU-01658,Ergonomic Speaker,Electronics,215.54,true,
SKU-01659,Deluxe Grinder,Fitness,180.31,true,34
SKU-01660,Everyday Grinder,Fitness,74.47,true,
SKU-01661,Ultra Kettle,Kitchen,114.59,false,34
SKU-01662,Portable Kettle,Fitness,93.84,false,
SKU-01663,Modular Tent,Fitness,37.39,true,
SKU-01664,Rapid Grinder,Kitchen,58.64,true,
SKU-01665,Ergonomic Speaker,Office,187.18,true,31
SKU-01666,Rustic Notebook,Stationery,196.08,false,17
SKU-01667,Rustic Tent,Toys,84.58,true,
SKU-01668,Deluxe Yoga Mat,Garden,87.4,true,
SKU-01669,Deluxe Kettle,Stationery,86.33,true,
SKU-01670,Everyday Tent,Toys,86.62,true,41
SKU-01671,Ultra Grinder,Toys,12.17,true,
SKU-01672,Portable Notebook,Outdoors,77.07,true,
SKU-01673,Ultra Puzzle,Kitchen,29.85,false,
SKU-01674,Rustic Notebook,Garden,110.07,true,
SKU-01675,Everyday Backpack,Garden,78.4,true,
SKU-01676,Rapid Speaker,Fitness,20.69,true,
SKU-01677,Rapid Tent,Garden,65.04,true,
SKU-01678,Ultra Tent,Toys,34.49,true,
SKU-01679,Classic Notebook,Electronics,65.1,true,
SKU-01680,Deluxe Grinder,Garden,214.89,true,20
SKU-01681,Portable Backpack,Outdoors,119.73,true,37
SKU-01682,Everyday Grinder,Outdoors,102.18,true,36
SKU-01683,Rapid Grinder,Garden,93.05,false,38
SKU-01684,Rustic Tent,Kitchen,225.54,true,
SKU-01685,Modular Notebook,Stationery,86.69,true,
SKU-01686,Rapid Notebook,Toys,31.88,true,
SKU-01687,Compact Yoga Mat,Electronics,42.38,true,
SKU-01688,Ergonomic Desk Lamp,Electronics,80.39,true,22
SKU-01689,Rustic Trowel,Kitchen,81.24,false,45
SKU-01690,Ergonomic Backpack,Electronics,173.54,true,
SKU-01691,Everyday Grinder,Kitchen,50.75,true,
SKU-01692,Deluxe Puzzle,Fitness,169.27,true,13
SKU-01693,Rustic Backpack,Garden,109.02,false,
SKU-01694,Rapid Grinder,Garden,217.6,true,27
SKU-01695,Rapid Desk Lamp,Fitness,169.48,true,35
SKU-01696,Compact Backpack,Office,55.52,true,16
SKU-01697,Everyday Trowel,Stationery,242.54,true,
SKU-01698,Classic Backpack,Fitness,189.04,true,41
SKU-01699,Compact Tent,Kitchen,198.67,false,
SKU-01700,Ultra Yoga Mat,Garden,195.23,true,
SKU-01701,Ultra Speaker,Garden,204.62,true,
SKU-01702,Compact Trowel,Electronics,201.74,true,
SKU-01703,Compact Speaker,Garden,243.13,true,
SKU-01704,Classic Backpack,Garden,77.48,true,
SKU-01705,Portable Notebook,Electronics,135.54,true,10
SKU-01706,Portable Desk Lamp,Garden,116.07,true,46
SKU-01707,Modular Speaker,Kitchen,141.94,false,49
SKU-01708,Classic Backpack,Kitchen,233.97,true,28
SKU-01709,Rapid Desk Lamp,Outdoors,86.52,true,46
SKU-01710,Rapid Speaker,Kitchen,166.01,true,
SKU-01711,Everyday Tent,Office,226.58,true,
SKU-01712,Classic Grinder,Garden,23.94,true,
SKU-01713,Deluxe Kettle,Kitchen,182.02,true,
SKU-01714,Modular Trowel,Office,105.81,true,
SKU-01715,Classic Desk Lamp,Garden,159.77,true,
SKU-01716,Everyday Backpack,Fitness,12.46,true,
SKU-01717,Ultra Speaker,Electronics,47.83,true,
SKU-01718,Ultra Puzzle,Garden,165.82,false,
SKU-01719,Rapid Backpack,Toys,128.09,true,12
SKU-01720,Classic Yoga Mat,Fitness,173.19,true,
SKU-01721,Portable Puzzle,Toys,67.28,true,29
SKU-01722,Deluxe Yoga Mat,Toys,55.62,true,
SKU-01723,Rapid Tent,Fitness,86.64,true,
SKU-01724,Compact Grinder,Toys,17.04,true,
SKU-01725,Portable Tent,Toys,77.52,true,
SKU-01726,Portable Desk Lamp,Outdoors,228.07,true,
SKU-01727,Ultra Puzzle,Toys,29.85,true,
SKU-01728,Modular Kettle,Garden,243.55,true,
SKU-01729,Everyday Puzzle,Toys,38.92,true,
SKU-01730,Modular Desk Lamp,Outdoors,33.92,true,
SKU-01731,Ultra Desk Lamp,Stationery,148.19,true,46
SKU-01732,Classic Yoga Mat,Outdoors,244.1,true,26
SKU-01733,Deluxe Trowel,Electronics,42.57,true,28
SKU-01734,Compact Trowel,Fitness,149.4,true,
SKU-01735,Classic Grinder,Stationery,243.67,true,
SKU-01736,Portable Tent,Outdoors,217.3,true,
SKU-01737,Modular Trowel,Stationery,176.12,true,6
SKU-01738,Rustic Yoga Mat,Office,124.83,true,
SKU-01739,Portable Backpack,Electronics,115.13,true,
SKU-01740,Portable Tent,Toys,130.88,true,
SKU-01741,Rustic Kettle,Office,181.66,true,
SKU-01742,Modular Kettle,Office,247.82,true,
SKU-01743,Compact Trowel,Fitness,88.03,true,13
SKU-01744,Ergonomic Grinder,Fitness,195.07,true,48
SKU-01745,Everyday Trowel,Electronics,78.53,true,29
SKU-01746,Compact Backpack,Outdoors,240.05,false,
SKU-01747,Modular Puzzle,Fitness,180.93,false,
SKU-01748,Ultra Yoga Mat,Toys,171.34,true,
SKU-01749,Ergonomic Puzzle,Toys,14.04,true,
SKU-01750,Modular Trowel,Garden,181.95,false,43
SKU-01751,Compact Desk Lamp,Kitchen,109.02,true,31
SKU-01752,Rustic Backpack,Stationery,127.68,true,35
SKU-01753,Rustic Trowel,Stationery,108.93,true,44
SKU-01754,Ergonomic Tent,Stationery,101.42,true,
SKU-01755,Everyday Grinder,Stationery,184.14,true,
SKU-01756,Rapid Tent,Electronics,220.54,true,
SKU-01757,Ultra Backpack,Fitness,154.1,true,
SKU-01758,Classic Desk Lamp,Office,144.44,false,
SKU-01759,Deluxe Puzzle,Garden,7.22,true,
SKU-01760,Portable Notebook,Outdoors,64.86,true,26
SKU-01761,Rapid Puzzle,Electronics,46.27,true,
SKU-01762,Ultra Yoga Mat,Office,125.65,true,
SKU-01763,Classic Notebook,Stationery,72.16,true,48
SKU-01764,Modular Yoga Mat,Office,217.09,true,38
SKU-01765,Ergonomic Kettle,Garden,200.57,false,
SKU-01766,Classic Grinder,Kitchen,204.76,true,
SKU-01767,Portable Backpack,Toys,241.22,true,
SKU-01768,Deluxe Grinder,Stationery,110.7,true,
SKU-01769,Rapid Notebook,Stationery,127.8,false,
SKU-01770,Everyday Speaker,Electronics,110.66,true,
SKU-01771,Modular Notebook,Toys,143.22,false,
SKU-01772,Ergonomic Notebook,Electronics,243.71,true,23
SKU-01773,Compact Grinder,Outdoors,48.78,true,35
SKU-01774,Ultra Kettle,Stationery,238.28,false,
SKU-01775,Portable Backpack,Office,35.49,true,
SKU-01776,Everyday Speaker,Fitness,168.42,false,
SKU-01777,Rapid Trowel,Fitness,122.89,true,48
SKU-01778,Everyday Yoga Mat,Garden,5.83,true,
SKU-01779,Modular Speaker,Outdoors,111.04,true,
SKU-01780,Deluxe Trowel,Kitchen,109.62,false,6
SKU-01781,Rapid Notebook,Fitness,177.21,false,36
SKU-01782,Modular Backpack,Stationery,133.74,true,38
SKU-01783,Ultra Desk Lamp,Outdoors,41.79,false,11
SKU-01784,Rustic Grinder,Toys,207.48,true,6
SKU-01785,Rustic Backpack,Toys,161.04,true,33
SKU-01786,Classic Yoga Mat,Garden,51.19,true,
SKU-01787,Ergonomic Yoga Mat,Stationery,206.35,false,38
SKU-01788,Everyday Trowel,Fitness,34.29,false,
SKU-01789,Compact Puzzle,Stationery,36.08,true,
SKU-01790,Deluxe Notebook,Toys,5.31,true,
SKU-01791,Ergonomic Backpack,Office,170.8,true,
SKU-01792,Everyday Kettle,Kitchen,219.3,false,
SKU-01793,Rapid Puzzle,Office,152.96,true,
SKU-01794,Classic Kettle,Garden,143.03,true,
SKU-01795,Ultra Notebook,Electronics,249.43,true,
SKU-01796,Classic Speaker,Electronics,60.76,false,
SKU-01797,Compact Yoga Mat,Stationery,220.76,false,
SKU-01798,Rustic Puzzle,Office,60.57,true,
SKU-01799,Ergonomic Yoga Mat,Garden,89.44,true,
SKU-01800,Modular Backpack,Toys,9.57,true,
SKU-01801,Deluxe Trowel,Toys,56.76,true,
SKU-01802,Rapid Yoga Mat,Toys,45.54,true,
SKU-01803,Classic Notebook,Fitness,179.48,true,26
SKU-01804,Ultra Kettle,Toys,5.96,true,
SKU-01805,Compact Desk Lamp,Stationery,70.15,true,31
SKU-01806,Modular Trowel,Office,41.01,true,
SKU-01807,Compact Yoga Mat,Garden,172.97,true,
SKU-01808,Portable Backpack,Stationery,64.83,true,15
SKU-01809,Portable Grinder,Office,38.6,true,
SKU-01810,Modular Trowel,Toys,9.5,true,
SKU-01811,Ergonomic Notebook,Toys,68.52,true,
SKU-01812,Everyday Speaker,Fitness,149.54,false,
SKU-01813,Everyday Kettle,Outdoors,173.77,true,46
SKU-01814,Deluxe Notebook,Office,14.37,true,
SKU-01815,Rustic Backpack,Office,94.8,true,
SKU-01816,Portable Yoga Mat,Fitness,152.39,true,
SKU-01817,Deluxe Desk Lamp,Office,82.03,false,
SKU-01818,Rustic Kettle,Stationery,201.93,true,25
SKU-01819,Ergonomic Puzzle,Garden,52.5,true,35
SKU-01820,Rapid Notebook,Outdoors,30.2,true,
SKU-01821,Portable Yoga Mat,Electronics,35.6,true,15
SKU-01822,Everyday Kettle,Kitchen,55.86,false,39
SKU-01823,Deluxe Tent,Toys,93.07,true,
SKU-01824,Ergonomic Kettle,Toys,54.69,true,40
SKU-01825,Ultra Tent,Office,168.78,true,
SKU-01826,Portable Trowel,Kitchen,154.57,true,
SKU-01827,Rustic Puzzle,Outdoors,134.7,false,
SKU-01828,Portable Grinder,Fitness,58.6,true,
SKU-01829,Classic Notebook,Kitchen,232.67,true,
SKU-01830,Ultra Tent,Fitness,47.09,true,
SKU-01831,Rapid Trowel,Fitness,90.53,true,
SKU-01832,Everyday Speaker,Outdoors,132.08,false,10
SKU-01833,Portable Grinder,Toys,166.68,true,
SKU-01834,Classic Tent,Garden,170.85,true,
SKU-01835,Deluxe Tent,Kitchen,174.82,false,46
SKU-01836,Classic Tent,Electronics,194.47,true,
SKU-01837,Everyday Tent,Electronics,96.85,true,
SKU-01838,Ultra Desk Lamp,Electronics,198.46,true,
SKU-01839,Rustic Desk Lamp,Toys,11.2,true,
SKU-01840,Classic Desk Lamp,Stationery,140.17,true,
SKU-01841,Classic Puzzle,Outdoors,49.62,true,
SKU-01842,Portable Grinder,Fitness,133.16,true,33
SKU-01843,Portable Speaker,Stationery,101.15,true,
SKU-01844,Classic Kettle,Outdoors,102.13,true,
SKU-01845,Compact Speaker,Garden,183.05,false,
SKU-01846,Rustic Notebook,Toys,60.51,true,
SKU-01847,Modular Notebook,Office,165.09,true,
SKU-01848,Rapid Yoga Mat,Outdoors,112.48,false,
SKU-01849,Modular Grinder,Toys,150.08,true,
SKU-01850,Compact Trowel,Toys,14.95,false,
SKU-01851,Deluxe Speaker,Fitness,216.88,true,28
SKU-01852,Ergonomic Tent,Fitness,62.59,true,
SKU-01853,Compact Desk Lamp,Electronics,60.68,true,
SKU-01854,Ultra Desk Lamp,Toys,117.91,false,
SKU-01855,Ergonomic Notebook,Toys,144.89,true,
SKU-01856,Rapid Yoga Mat,Outdoors,73.03,true,
SKU-01857,Ultra Kettle,Outdoors,29.4,true,7
SKU-01858,Rapid Puzzle,Office,227.39,true,19
SKU-01859,Ergonomic Notebook,Kitchen,121.96,true,
SKU-01860,Ergonomic Tent,Fitness,165.51,true,
SKU-01861,Portable Yoga Mat,Fitness,13.73,true,
SKU-01862,Everyday Backpack,Garden,82.88,true,
SKU-01863,Ultra Notebook,Kitchen,11.04,true,
SKU-01864,Deluxe Speaker,Toys,200.39,true,43
SKU-01865,Compact Tent,Toys,16.59,true,
SKU-01866,Rapid Puzzle,Fitness,129.08,true,
SKU-01867,Modular Yoga Mat,Kitchen,102.72,true,35
SKU-01868,Rustic Speaker,Electronics,110.4,true,31
SKU-01869,Ultra Tent,Toys,159.48,true,
SKU-01870,Compact Notebook,Office,67.27,true,
SKU-01871,Rapid Trowel,Office,57.84,true,
SKU-01872,Ergonomic Backpack,Electronics,159.86,true,
SKU-01873,Rapid Backpack,Kitchen,228.42,true,
SKU-01874,Ergonomic Puzzle,Electronics,208.39,true,
SKU-01875,Classic Puzzle,Stationery,166.43,true,
SKU-01876,Everyday Yoga Mat,Garden,244.88,true,
SKU-01877,Portable Desk Lamp,Electronics,226.35,true,
SKU-01878,Ergonomic Yoga Mat,Electronics,131.48,true,
SKU-01879,Classic Yoga Mat,Electronics,170.34,false,39
SKU-01880,Rustic Desk Lamp,Toys,150.08,true,
SKU-01881,Classic Speaker,Toys,132.99,true,
SKU-01882,Ergonomic Desk Lamp,Stationery,63.72,false,21
SKU-01883,Ergonomic Tent,Garden,187.58,true,
SKU-01884,Rustic Puzzle,Toys,60.97,true,
SKU-01885,Ultra Speaker,Garden,215.12,true,32
SKU-01886,Deluxe Kettle,Office,180.34,true,40
SKU-01887,Ergonomic Trowel,Kitchen,185.25,true,
SKU-01888,Compact Tent,Garden,67.21,true,6
SKU-01889,Classic Yoga Mat,Kitchen,181.31,true,
SKU-01890,Rustic Notebook,Kitchen,67.2,true,50
SKU-01891,Rapid Tent,Garden,86.76,true,27
SKU-01892,Rapid Grinder,Outdoors,42.27,true,
SKU-01893,Deluxe Desk Lamp,Fitness,131.45,true,
SKU-01894,Rustic Grinder,Outdoors,134.51,false,
SKU-01895,Classic Kettle,Electronics,213.1,true,
SKU-01896,Everyday Backpack,Electronics,205.29,true,
SKU-01897,Modular Backpack,Toys,225.95,true,
SKU-01898,Rustic Notebook,Garden,222.05,true,
SKU-01899,Portable Desk Lamp,Garden,37.46,true,11
SKU-01900,Rapid Yoga Mat,Stationery,19.78,false,
SKU-01901,Compact Desk Lamp,Garden,63.92,true,
SKU-01902,Everyday Kettle,Office,93.4,true,
SKU-01903,Ergonomic Kettle,Garden,78.93,true,
SKU-01904,Classic Puzzle,Outdoors,209.79,true,
SKU-01905,Ultra Puzzle,Fitness,71.17,true,
SKU-01906,Portable Grinder,Office,121.55,true,
SKU-01907,Ergonomic Backpack,Electronics,225.61,true,34
SKU-01908,Ergonomic Desk Lamp,Office,16.08,true,37
SKU-01909,Portable Desk Lamp,Outdoors,32.19,true,36
SKU-01910,Compact Speaker,Toys,153.04,true,16
SKU-01911,Deluxe Desk Lamp,Electronics,70.22,true,
SKU-01912,Compact Speaker,Garden,54.3,true,17
SKU-01913,Modular Notebook,Fitness,204.75,true,
SKU-01914,Rustic Desk Lamp,Electronics,197.76,true,
SKU-01915,Deluxe Puzzle,Fitness,155.36,true,
SKU-01916,Deluxe Trowel,Kitchen,200.81,true,
SKU-01917,Ultra Backpack,Office,228.74,true,49
SKU-01918,Everyday Notebook,Kitchen,233.29,true,44
SKU-01919,Deluxe Notebook,Kitchen,214.87,true,28
SKU-01920,Deluxe Speaker,Outdoors,68.76,true,
SKU-01921,Rustic Trowel,Kitchen,176.66,true,
SKU-01922,Portable Kettle,Fitness,11.39,true,
SKU-01923,Modular Desk Lamp,Kitchen,114.57,false,
SKU-01924,Rustic Notebook,Garden,180.21,true,
SKU-01925,Rustic Tent,Outdoors,208.07,true,
SKU-01926,Everyday Desk Lamp,Fitness,44.16,true,
SKU-01927,Rustic Tent,Fitness,177.45,true,18
SKU-01928,Compact Kettle,Fitness,234.11,true,
SKU-01929,Classic Speaker,Office,207.02,true,16
SKU-01930,Rapid Speaker,Office,227.91,true,10
SKU-01931,Portable Trowel,Office,208.72,true,
SKU-01932,Classic Speaker,Garden,13.13,false,
SKU-01933,Modular Grinder,Kitchen,157.83,true,22
SKU-01934,Rustic Puzzle,Toys,95.86,true,
SKU-01935,Rustic Backpack,Stationery,176.85,false,
SKU-01936,Ultra Backpack,Kitchen,185.56,true,
SKU-01937,Rapid Yoga Mat,Outdoors,186.92,true,
SKU-01938,Modular Speaker,Toys,101.92,true,
SKU-01939,Classic Trowel,Kitchen,12.82,true,
SKU-01940,Rustic Kettle,Outdoors,146.31,true,
SKU-01941,Compact Kettle,Stationery,218.68,true,
SKU-01942,Modular Puzzle,Electronics,92.5,true,
SKU-01943,Classic Grinder,Garden,240.93,true,
SKU-01944,Portable Puzzle,Electronics,194.63,true,48
SKU-01945,Rapid Grinder,Toys,60.53,false,
SKU-01946,Ergonomic Speaker,Garden,119.81,true,17
SKU-01947,Modular Backpack,Stationery,31.02,true,
SKU-01948,Rapid Trowel,Toys,161.78,true,
SKU-01949,Ergonomic Desk Lamp,Garden,21.28,true,
SKU-01950,Everyday Backpack,Garden,247.69,true,
SKU-01951,Rustic Trowel,Kitchen,170.47,true,5
SKU-01952,Rustic Trowel,Stationery,74.02,true,
SKU-01953,Classic Puzzle,Toys,220.63,true,29
SKU-01954,Compact Speaker,Garden,12.7,true,
SKU-01955,Modular Puzzle,Garden,81.75,true,
SKU-01956,Ultra Grinder,Office,23.28,true,17
SKU-01957,Rapid Kettle,Toys,226.56,true,38
SKU-01958,Modular Notebook,Toys,194.37,true,27
SKU-01959,Portable Trowel,Fitness,57.27,true,
